Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/650,6/30/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,3258,"179,190.00",627.3,18.00,"179,817.30","32,367.61",0.00,0.00,0.00,"214,790.00"
SCT/650,6/30/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,40,"2,200.00",7.7,18.00,"2,207.70",397.39,0.00,0.00,0.00,"214,790.00"
SCT/651,6/30/2024,SHREE GAJANAND BUILDING MATERIALS,24AQTPP8537C1ZG,BANASKANTHA,Gujarat,CERAMIC GLAZE TILES,69072300,408,"45,696.00",159.82,18.00,"45,855.91",0.00,"4,127.44","4,127.44",0.00,"213,523.00"
SCT/651,6/30/2024,SHREE GAJANAND BUILDING MATERIALS,24AQTPP8537C1ZG,BANASKANTHA,Gujarat,CERAMIC GLAZE TILES,69072300,1202,"134,624.00",471.18,18.00,"135,095.09",0.00,"12,158.56","12,158.56",0.00,"213,523.00"
SCT/652,6/30/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,347,"24,290.00",0,18.00,"24,290.00",0.00,"2,185.70","2,185.70",0.00,"29,570.00"
SCT/652,6/30/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,11,770.00,0,18.00,770.00,0.00,69.30,69.30,0.00,"29,570.00"
SCT/653,6/30/2024,SANTOSH TRADING COMPANY,08ABCPA6004B1ZL,NADBAI,Rajasthan,CERAMIC GLAZE TILES,69072300,2238,"145,470.00",509,18.00,"145,979.00","26,276.00",0.00,0.00,0.00,"172,255.00"
SCT/654,6/30/2024,SHREE KRISHNA MARBLES & GRANITES,08KOCPS6787A1ZE,JODHPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,908,"63,560.00",222,18.00,"63,782.00","11,481.00",0.00,0.00,0.00,"75,263.00"
SCT/655,6/30/2024,REKHI TILES,03BXCPR3487C1ZL,RAJPURA,Punjab,CERAMIC GLAZE TILES,69072300,3019,"166,045.00",581.38,18.00,"166,626.26","29,993.03",0.00,0.00,0.00,"444,819.00"
SCT/655,6/30/2024,REKHI TILES,03BXCPR3487C1ZL,RAJPURA,Punjab,CERAMIC GLAZE TILES,69072300,3811,"209,605.00",733.62,18.00,"210,338.74","37,860.97",0.00,0.00,0.00,"444,819.00"
SCT/656,6/30/2024,QUTONE CERAMIC PVT LTD,24AAACQ1841L1ZI,DHUVA,Gujarat,CERAMIC GLAZE TILES,69072300,490,"66,150.00",0,18.00,"66,150.00",0.00,"5,954.00","5,954.00",0.00,"78,058.00"
SCT/657,7/1/2024,SHYAM HARDWARE,24ADRPB1003C1ZG,RAJKOT,Gujarat,CERAMIC GLAZE TILES,69072300,2463,"160,095.00",560,18.00,"160,655.00",0.00,"14,459.00","14,459.00",0.00,"189,573.00"
SCT/659,7/1/2024,S R S TILES WORLD,33BIKPS3390E2Z4,KUMBAKONAM,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2314,"208,260.00",729,18.00,"208,989.00","37,618.00",0.00,0.00,0.00,"246,607.00"
SCT/661,7/1/2024,QUTONE CERAMIC PVT LTD,24AAACQ1841L1ZI,DHUVA,Gujarat,CERAMIC GLAZE TILES,69072300,2600,"351,000.00",0,18.00,"351,000.00",0.00,"31,590.00","31,590.00",0.00,"414,180.00"
SCT/662,7/1/2024,DARSHAN MARBLE,24AJYPG5709P2ZE,MODASA,Gujarat,CERAMIC GLAZE TILES,69072300,1583,"102,895.00",359.87,18.00,"103,254.90",0.00,"9,293.43","9,293.43",0.00,"133,387.00"
SCT/662,7/1/2024,DARSHAN MARBLE,24AJYPG5709P2ZE,MODASA,Gujarat,CERAMIC GLAZE TILES,69072300,150,"9,750.00",34.13,18.00,"9,784.10",0.00,880.57,880.57,0.00,"133,387.00"
SCT/663,7/1/2024,SHREE BAJRANG TILES,24AEKPP4713M1Z7,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,91,"6,825.00",24,18.00,"6,849.00",0.00,616.00,616.00,0.00,"8,081.00"
SCT/664,7/2/2024,M/S AMAN TILES MARBLE AND GRANITE,09AEIPA7045P1Z3,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,952,"61,880.00",216.61,18.00,"62,096.60","11,177.71",0.00,0.00,0.00,"98,443.00"
SCT/664,7/2/2024,M/S AMAN TILES MARBLE AND GRANITE,09AEIPA7045P1Z3,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,327,"21,255.00",74.39,18.00,"21,329.40","3,839.29",0.00,0.00,0.00,"98,443.00"
SCT/665,7/2/2024,SHRI BANKE BIHARI TILES AND MARBLE,06BSNPS5295K1ZU,FARIDABAD,Haryana,CERAMIC GLAZE TILES,69072300,4087,"286,090.00",1001.46,18.00,"287,091.46","51,676.44",0.00,0.00,0.00,"363,309.00"
SCT/665,7/2/2024,SHRI BANKE BIHARI TILES AND MARBLE,06BSNPS5295K1ZU,FARIDABAD,Haryana,CERAMIC GLAZE TILES,69072300,100,"7,000.00",24.5,18.00,"7,024.50","1,264.41",0.00,0.00,0.00,"363,309.00"
SCT/665,7/2/2024,SHRI BANKE BIHARI TILES AND MARBLE,06BSNPS5295K1ZU,FARIDABAD,Haryana,CERAMIC GLAZE TILES,69072300,305,"13,725.00",48.04,18.00,"13,773.04","2,479.15",0.00,0.00,0.00,"363,309.00"
SCT/666,7/2/2024,SHRI SHYAM GAURAV ENTERPRISES,09AMQPD0325D1ZF,SIKANDRABAD,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2344,"128,920.00",451,18.00,"129,371.00","23,287.00",0.00,0.00,0.00,"152,658.00"
SCT/667,7/2/2024,DEEPAK TRADERS,09AWQPS5685P1Z2,GOLA GOKRANNATH,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2794,"195,580.00",684.76,18.00,"196,264.75","35,328.09",0.00,0.00,0.00,"244,192.00"
SCT/667,7/2/2024,DEEPAK TRADERS,09AWQPS5685P1Z2,GOLA GOKRANNATH,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,152,"10,640.00",37.24,18.00,"10,677.25","1,921.91",0.00,0.00,0.00,"244,192.00"
SCT/668,7/2/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2310,"161,700.00",0,18.00,"161,700.00",0.00,"14,553.40","14,553.40",0.00,"244,662.00"
SCT/668,7/2/2024,QCERO CERAMICS LLP,24AAAFQ8463B1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,652,"45,640.00",0,18.00,"45,640.00",0.00,"4,107.60","4,107.60",0.00,"244,662.00"
SCT/669,7/2/2024,UMA ENTERPRISE,24BNLPP8119A1Z3,KHAMBHAT,Gujarat,CERAMIC GLAZE TILES,69072300,175,"12,250.00",43,18.00,"12,293.00",0.00,"1,106.00","1,106.00",0.00,"14,505.00"
SCT/670,7/2/2024,ITALIAN BATHWARE,24COJPB9299H1ZJ,AT-TRAJPAR,Gujarat,CERAMIC GLAZE TILES,69072300,726,"50,820.00",0,18.00,"50,820.00",0.00,"4,574.00","4,574.00",0.00,"59,968.00"
SCT/671,7/2/2024,S.P.TILES & SANITARY WORLD,24AUZPC0669G1ZE,BANASKANTHA,Gujarat,CERAMIC GLAZE TILES,69072300,500,"40,000.00",140,18.00,"40,140.00",0.00,"3,613.00","3,613.00",0.00,"47,366.00"
SCT/672,7/2/2024,APEX CERMIC,27CNLPK6143A2Z4,Vasai Virar,Maharashtra,CERAMIC GLAZE TILES,69072300,1624,"113,680.00",397.93,18.00,"114,077.92","20,533.79",0.00,0.00,0.00,"158,318.00"
SCT/672,7/2/2024,APEX CERMIC,27CNLPK6143A2Z4,Vasai Virar,Maharashtra,CERAMIC GLAZE TILES,69072300,286,"20,020.00",70.07,18.00,"20,090.08","3,616.21",0.00,0.00,0.00,"158,318.00"
SCT/673,7/2/2024,HARI OM MARBLES,09AMYPK4593Q1ZN,Mathura,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2038,"122,280.00",427.59,18.00,"122,707.61","22,087.63",0.00,0.00,0.00,"153,392.00"
SCT/673,7/2/2024,HARI OM MARBLES,09AMYPK4593Q1ZN,Mathura,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,121,"7,260.00",25.41,18.00,"7,285.39","1,311.37",0.00,0.00,0.00,"153,392.00"
SCT/674,7/2/2024,VZEER CONSTRUCTION COMPANY,08BNAPK7636L1ZM,FATEHPUR,Rajasthan,BROKEN TILES,69072300,34340,"10,302.00",0,18.00,"10,302.00","1,854.00",0.00,0.00,0.00,"12,156.00"
SCT/675,7/3/2024,SHREE RAM TRADERS,,NEPAL,Other Territory,CERAMIC GLAZE TILES,69072300,1500,"195,000.00",-54600,0.00,0.00,0.00,0.00,0.00,0.00,"432,000.00"
SCT/675,7/3/2024,SHREE RAM TRADERS,,NEPAL,Other Territory,CERAMIC GLAZE TILES,69072300,2500,"405,000.00",-113400,0.00,0.00,0.00,0.00,0.00,0.00,"432,000.00"
SCT/676,7/3/2024,SHREE CERA TILES,24AESFS2810Q1ZF,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,649,"38,940.00",0,18.00,"38,940.00",0.00,"3,504.20","3,504.20",0.00,"53,170.00"
SCT/676,7/3/2024,SHREE CERA TILES,24AESFS2810Q1ZF,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,102,"6,120.00",0,18.00,"6,120.00",0.00,550.80,550.80,0.00,"53,170.00"
SCT/677,7/3/2024,ADITYA TILES.,36BESPS9572L1Z9,KOTHAGUDEM,Telangana,CERAMIC GLAZE TILES,69072300,2574,"205,920.00",721,18.00,"206,641.00","37,195.00",0.00,0.00,0.00,"243,836.00"
SCT/678,7/3/2024,ZALA ANIRUDDHSINH BHUPATSINH,,SURENDRANAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,160,"11,200.00",0,18.00,"11,200.00",0.00,"1,008.30","1,008.30",0.00,"14,786.00"
SCT/678,7/3/2024,ZALA ANIRUDDHSINH BHUPATSINH,,SURENDRANAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,19,"1,330.00",0,18.00,"1,330.00",0.00,119.70,119.70,0.00,"14,786.00"
SCT/679,7/3/2024,SHRI SHYAM JI TRADERS,09AZCPA3493N1Z2,AGRA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2008,"110,440.00",387,18.00,"110,827.00","19,949.00",0.00,0.00,0.00,"130,776.00"
SCT/680,7/3/2024,SHRI LAKSHMI TILES,29BPIPP1542L2ZF,HASSAN,Karnataka,CERAMIC GLAZE TILES,69072300,2100,"252,000.00",881.94,18.00,"252,881.95","45,518.81",0.00,0.00,0.00,"396,873.00"
SCT/680,7/3/2024,SHRI LAKSHMI TILES,29BPIPP1542L2ZF,HASSAN,Karnataka,CERAMIC GLAZE TILES,69072300,693,"83,160.00",291.06,18.00,"83,451.05","15,021.19",0.00,0.00,0.00,"396,873.00"
SCT/681,7/3/2024,BHARATHIYA TILES,34ABIPK8858M1ZX,PUDUCHERRY,Pondicherry,CERAMIC GLAZE TILES,69072300,337,"23,590.00",83,18.00,"23,673.00","4,261.00",0.00,0.00,0.00,"27,934.00"
SCT/682,7/3/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3574,"214,440.00",0,18.00,"214,440.00",0.00,"19,300.00","19,300.00",0.00,"253,040.00"
SCT/683,7/3/2024,SREE SAI CERAMICS,33AIYPN0632M1ZT,KATTUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2742,"315,330.00",1104,18.00,"316,434.00","56,958.00",0.00,0.00,0.00,"373,392.00"
SCT/684,7/3/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,512,"30,720.00",0,18.00,"30,720.00",0.00,"2,765.00","2,765.00",0.00,"36,250.00"
SCT/685,7/3/2024,PRIYANSHI ENTERPRISES,05DPFPD0603K1ZD,PITHORAGARH,Uttarakhand,CERAMIC GLAZE TILES,69072300,500,"35,000.00",123,18.00,"35,123.00","6,322.00",0.00,0.00,0.00,"41,445.00"
SCT/686,7/3/2024,NIHAL TILES,27AEYPS6250C1Z1,AHMEDNAGAR,Maharashtra,CERAMIC GLAZE TILES,69072300,496,"39,680.00",139.12,18.00,"39,819.07","7,167.49",0.00,0.00,0.00,"58,449.00"
SCT/686,7/3/2024,NIHAL TILES,27AEYPS6250C1Z1,AHMEDNAGAR,Maharashtra,CERAMIC GLAZE TILES,69072300,121,"9,680.00",33.88,18.00,"9,713.93","1,748.51",0.00,0.00,0.00,"58,449.00"
SCT/687,7/3/2024,SREE SAI CERAMICS,33AIYPN0632M1ZT,KATTUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2244,"258,060.00",902.84,18.00,"258,962.92","46,613.35",0.00,0.00,0.00,"379,383.00"
SCT/687,7/3/2024,SREE SAI CERAMICS,33AIYPN0632M1ZT,KATTUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,542,"62,330.00",218.16,18.00,"62,548.08","11,258.65",0.00,0.00,0.00,"379,383.00"
SCT/688,7/3/2024,Shreeram Traders,06ARKPK2994A1ZT,Narnaul,Haryana,CERAMIC GLAZE TILES,69072300,2510,"138,050.00",482.71,18.00,"138,532.76","24,936.14",0.00,0.00,0.00,"183,528.00"
SCT/688,7/3/2024,Shreeram Traders,06ARKPK2994A1ZT,Narnaul,Haryana,CERAMIC GLAZE TILES,69072300,308,"16,940.00",59.29,18.00,"16,999.24","3,059.86",0.00,0.00,0.00,"183,528.00"
SCT/689,7/4/2024,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1024,"25,600.00",0,18.00,"25,600.00",0.00,"2,304.00","2,304.00",0.00,"30,208.00"
SCT/690,7/4/2024,HARI OM MARBLES,09AMYPK4593Q1ZN,Mathura,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1348,"80,880.00",283,18.00,"81,163.00","14,609.00",0.00,0.00,0.00,"95,772.00"
SCT/691,7/4/2024,RAKIM MOHAMMEDRAFIK NURANI,,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,1780,"124,600.00",436.02,18.00,"125,036.03",0.00,"11,253.30","11,253.30",0.00,"164,452.00"
SCT/691,7/4/2024,RAKIM MOHAMMEDRAFIK NURANI,,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,204,"14,280.00",49.98,18.00,"14,329.97",0.00,"1,289.70","1,289.70",0.00,"164,452.00"
SCT/692,7/4/2024,SHREE GANESH TILES,29AXHPV6112E1ZB,BENGALURU,Karnataka,CERAMIC GLAZE TILES,69072300,3618,"289,440.00",1012.68,18.00,"290,452.73","52,281.25",0.00,0.00,0.00,"391,899.00"
SCT/692,7/4/2024,SHREE GANESH TILES,29AXHPV6112E1ZB,BENGALURU,Karnataka,CERAMIC GLAZE TILES,69072300,519,"41,520.00",145.32,18.00,"41,665.27","7,499.75",0.00,0.00,0.00,"391,899.00"
SCT/693,7/4/2024,S.P.TILES & SANITARY WORLD,24AUZPC0669G1ZE,BANASKANTHA,Gujarat,CERAMIC GLAZE TILES,69072300,3009,"240,720.00",843,18.00,"241,563.00",0.00,"21,741.00","21,741.00",0.00,"285,045.00"
SCT/694,7/4/2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1758,"123,060.00",0,18.00,"123,060.00",0.00,"11,075.00","11,075.00",0.00,"155,122.00"
SCT/694,7/4/2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,120,"8,400.00",0,18.00,"8,400.00",0.00,756.00,756.00,0.00,"155,122.00"
SCT/695,7/4/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3051,"183,060.00",0,18.00,"183,060.00",0.00,"16,475.40","16,475.40",0.00,"247,800.00"
SCT/695,7/4/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,449,"26,940.00",0,18.00,"26,940.00",0.00,"2,424.60","2,424.60",0.00,"247,800.00"
SCT/696,7/4/2024,GOKUL TRADERS,27BJRPP2528M1ZH,Vengurla,Maharashtra,CERAMIC GLAZE TILES,69072300,1463,"102,410.00",358,18.00,"102,768.00","18,498.00",0.00,0.00,0.00,"121,266.00"
SCT/697,7/4/2024,BANSAL TRADING COMPANY,07AONPK8270R1ZY,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,4056,"223,080.00",781,18.00,"223,861.00","40,295.00",0.00,0.00,0.00,"264,156.00"
SCT/698,7/5/2024,SRI AKHIL TILES DEPOT,37BIRPA0454L1Z2,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,1972,"120,292.00",421.31,18.00,"120,713.27","21,728.41",0.00,0.00,0.00,"164,328.00"
SCT/698,7/5/2024,SRI AKHIL TILES DEPOT,37BIRPA0454L1Z2,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,303,"18,483.00",64.69,18.00,"18,547.73","3,338.59",0.00,0.00,0.00,"164,328.00"
SCT/699,7/5/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1759,"123,130.00",0,18.00,"123,130.00",0.00,"11,082.00","11,082.00",0.00,"145,294.00"
SCT/700,7/5/2024,SWATI ENTERPRISES PVT LTD,,KATHMANDU,Other Territory,CERAMIC GLAZE TILES,69072300,2357,"381,834.00",0,0.00,0.00,0.00,0.00,0.00,0.00,"497,202.00"
SCT/700,7/5/2024,SWATI ENTERPRISES PVT LTD,,KATHMANDU,Other Territory,CERAMIC GLAZE TILES,69072300,874,"115,368.00",0,0.00,0.00,0.00,0.00,0.00,0.00,"497,202.00"
SCT/701,7/5/2024,D AND J TRADING,24BYCPP8943A1ZI,JAMNAGAR,Gujarat,BROKEN TILES,69072300,7575,"2,273.00",0,18.00,"2,273.00",0.00,205.00,205.00,0.00,"2,683.00"
SCT/702,7/5/2024,RIGA SANITARYWARE,24AAYFK9174B1ZX,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1510,"96,640.00",0,18.00,"96,640.00",0.00,"8,697.76","8,697.76",0.00,"134,728.00"
SCT/702,7/5/2024,RIGA SANITARYWARE,24AAYFK9174B1ZX,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,274,"17,536.00",0,18.00,"17,536.00",0.00,"1,578.24","1,578.24",0.00,"134,728.00"
SCT/703,7/5/2024,HAS INFRATECH PRIVATE LIMITED,,AMRELI,Gujarat,CERAMIC GLAZE TILES,69072300,1980,"138,600.00",485.52,18.00,"139,085.46",0.00,"12,518.09","12,518.09",0.00,"189,320.00"
SCT/703,7/5/2024,HAS INFRATECH PRIVATE LIMITED,,AMRELI,Gujarat,CERAMIC GLAZE TILES,69072300,304,"21,280.00",74.48,18.00,"21,354.54",0.00,"1,921.91","1,921.91",0.00,"189,320.00"
SCT/704,7/5/2024,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,3438,"275,040.00",963.08,18.00,"276,003.01","49,680.44",0.00,0.00,0.00,"383,848.00"
SCT/704,7/5/2024,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,614,"49,120.00",171.92,18.00,"49,291.99","8,872.56",0.00,0.00,0.00,"383,848.00"
SCT/706,7/6/2024,INLAND CERAMIC,24AAKFI1505L1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,25,"3,875.00",0,0.10,"3,875.00",0.00,2.06,2.06,0.00,"13,764.00"
SCT/706,7/6/2024,INLAND CERAMIC,24AAKFI1505L1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,79,"9,875.00",0,0.10,"9,875.00",0.00,4.94,4.94,0.00,"13,764.00"
SCT/707,7/6/2024,ORGAN CERAMIC,24AAGFO8993G1ZS,Ravapara,Gujarat,CERAMIC GLAZE TILES,69072300,300,"18,000.00",0,18.00,"18,000.00",0.00,"1,620.00","1,620.00",0.00,"21,240.00"
SCT/708,7/6/2024,SHREE JI TRADERS,08BTXPR0899H2ZL,UDAIPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,1668,"141,780.00",496.13,18.00,"142,276.15","25,610.03",0.00,0.00,0.00,"205,056.00"
SCT/708,7/6/2024,SHREE JI TRADERS,08BTXPR0899H2ZL,UDAIPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,150,"12,750.00",44.63,18.00,"12,794.62","2,303.03",0.00,0.00,0.00,"205,056.00"
SCT/708,7/6/2024,SHREE JI TRADERS,08BTXPR0899H2ZL,UDAIPUR,Rajasthan,CERAMIC GLAZE TILES,69072300,233,"18,640.00",65.24,18.00,"18,705.23","3,366.94",0.00,0.00,0.00,"205,056.00"
SCT/709,7/6/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2414,"168,980.00",0,18.00,"168,980.00",0.00,"15,208.20","15,208.20",0.00,"248,626.00"
SCT/709,7/6/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,596,"41,720.00",0,18.00,"41,720.00",0.00,"3,754.80","3,754.80",0.00,"248,626.00"
SCT/710,7/6/2024,R.K.MARBLES,20ACDPJ3129N1ZU,HAZARIBAGH,Jharkhand,CERAMIC GLAZE TILES,69072300,702,"56,160.00",196.6,18.00,"56,356.60","10,143.97",0.00,0.00,0.00,"74,079.00"
SCT/710,7/6/2024,R.K.MARBLES,20ACDPJ3129N1ZU,HAZARIBAGH,Jharkhand,CERAMIC GLAZE TILES,69072300,80,"6,400.00",22.4,18.00,"6,422.40","1,156.03",0.00,0.00,0.00,"74,079.00"
SCT/711,7/6/2024,D AND J TRADING,24BYCPP8943A1ZI,JAMNAGAR,Gujarat,BROKEN TILES,69072300,13130,"3,939.00",0,18.00,"3,939.00",0.00,355.00,355.00,0.00,"4,649.00"
SCT/712,7/6/2024,R K TILES AND SANITARY,,KULLIAN,Punjab,CERAMIC GLAZE TILES,69072300,918,"59,670.00",209.02,18.00,"59,879.00","10,778.16",0.00,0.00,0.00,"78,431.00"
SCT/712,7/6/2024,R K TILES AND SANITARY,,KULLIAN,Punjab,CERAMIC GLAZE TILES,69072300,101,"6,565.00",22.98,18.00,"6,588.00","1,185.84",0.00,0.00,0.00,"78,431.00"
SCT/713,7/6/2024,DIAMOND CERAMIC,36AAMFD4892P1ZJ,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,2773,"166,380.00",582.55,18.00,"166,962.50","30,053.05",0.00,0.00,0.00,"257,051.00"
SCT/713,7/6/2024,DIAMOND CERAMIC,36AAMFD4892P1ZJ,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,845,"50,700.00",177.45,18.00,"50,877.50","9,157.95",0.00,0.00,0.00,"257,051.00"
SCT/714,7/6/2024,SHRINATH SANITARY AND PLYWOOD,24ATVPA6255B2ZT,PALANPUR,Gujarat,CERAMIC GLAZE TILES,69072300,580,"37,700.00",132,18.00,"37,832.00",0.00,"3,405.00","3,405.00",0.00,"44,642.00"
SCT/715,7/6/2024,GUPAL PAINT AND MARBLES,09IIBPK1554A2ZJ,MATHURA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2047,"112,585.00",394,18.00,"112,979.00","20,336.00",0.00,0.00,0.00,"133,315.00"
SCT/716,7/7/2024,MODERN WORLD,29ABAFM1023G1ZP,CHAMARAJANAGAR,Karnataka,CERAMIC GLAZE TILES,69072300,2110,"158,250.00",554.05,18.00,"158,804.01","28,585.16",0.00,0.00,0.00,"250,977.00"
SCT/716,7/7/2024,MODERN WORLD,29ABAFM1023G1ZP,CHAMARAJANAGAR,Karnataka,CERAMIC GLAZE TILES,69072300,716,"53,700.00",187.95,18.00,"53,887.99","9,699.84",0.00,0.00,0.00,"250,977.00"
SCT/717,7/7/2024,SHYAM TILES,08GXUPP2121Q1ZK,Sudrasan,Rajasthan,CERAMIC GLAZE TILES,69072300,1800,"45,000.00",0,18.00,"45,000.00","8,100.00",0.00,0.00,0.00,"53,100.00"
SCT/718,7/7/2024,Bhagwat Enterprise,24BVWPV2227A1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2151,"150,570.00",0,18.00,"150,570.00",0.00,"13,550.90","13,550.90",0.00,"203,030.00"
SCT/718,7/7/2024,Bhagwat Enterprise,24BVWPV2227A1ZH,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,307,"21,490.00",0,18.00,"21,490.00",0.00,"1,934.10","1,934.10",0.00,"203,030.00"
SCT/719,7/7/2024,SHRI NATH MARBLE,09ABMFS8203Q1ZC,GHAZIABAD,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3523,"193,765.00",678,18.00,"194,443.00","35,000.00",0.00,0.00,0.00,"229,443.00"
SCT/720,7/7/2024,SAHARA GRANITE AND TILES,27DCCPS3656B1ZM,AURANGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,2681,"174,265.00",609.71,18.00,"174,874.73","31,477.35",0.00,0.00,0.00,"228,442.00"
SCT/720,7/7/2024,SAHARA GRANITE AND TILES,27DCCPS3656B1ZM,AURANGABAD,Maharashtra,CERAMIC GLAZE TILES,69072300,287,"18,655.00",65.29,18.00,"18,720.27","3,369.65",0.00,0.00,0.00,"228,442.00"
SCT/721,7/7/2024,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,2886,"230,880.00",808.24,18.00,"231,688.22","41,704.18",0.00,0.00,0.00,"312,895.00"
SCT/721,7/7/2024,KASHTBHANJAN CERAMIC,27AZGPD3015M1ZH,PUNE,Maharashtra,CERAMIC GLAZE TILES,69072300,417,"33,360.00",116.76,18.00,"33,476.78","6,025.82",0.00,0.00,0.00,"312,895.00"
SCT/722,7/7/2024,M/s NILACHAKRA TILES AND SANITARY,21AVUPM9138Q1ZM,JASHIPUR,Odisha,CERAMIC GLAZE TILES,69072300,478,"28,680.00",100,18.00,"28,780.00","5,180.00",0.00,0.00,0.00,"33,960.00"
SCT/723,7/7/2024,PRAMUKH INTERNATIONAL,24AQQPP6967K1ZW,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1419,"78,045.00",0,18.00,"78,045.00",0.00,"7,023.85","7,023.85",0.00,"106,176.00"
SCT/723,7/7/2024,PRAMUKH INTERNATIONAL,24AQQPP6967K1ZW,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,217,"11,935.00",0,18.00,"11,935.00",0.00,"1,074.15","1,074.15",0.00,"106,176.00"
SCT/724,7/8/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,1217,"97,360.00",341.2,18.00,"97,701.14","17,586.41",0.00,0.00,0.00,"135,181.00"
